"country_name","cowcode","year","v2x_polyarchy","v2elparlel","v2lgbicam","v2jureview","v2csstruc_0","v2csstruc_1","v2csstruc_2","v2csstruc_3","v2x_feduni","v2x_divparctrl","e_v2xlg_legcon_5c","v2xcl_rol","lvaw_garriga","gdp_constant_2015_us","gdp_per_capita_constant_2015_us","gini_index","multidimensional_poverty_headcount_ratio_percent_of_total_population","population_total","poverty_gap_at_2_15_a_day_2017_ppp_percent","hp_democracy","lp_democracy"
"Barbados",53,2015,0.773,NA,2,1.722,0,0.3,0.7,0,0,-0.317,0.75,0.941,NA,4724691212.50593,16558.8647849868,NA,NA,285327,NA,0,0
"Barbados",53,2016,0.773,NA,2,1.722,0,0.3,0.7,0,0,-0.317,0.75,0.941,NA,4844368772.53087,16950.3242588502,NA,NA,285798,NA,0,0
"Barbados",53,2017,0.775,NA,2,1.722,0,0.333,0.667,0,0,-0.317,0.75,0.925,NA,4866473216.12566,17002.0271046108,NA,NA,286229,NA,0,0
"Barbados",53,2018,0.777,0,2,1.722,0,0.375,0.625,0,0,-0.317,0.75,0.916,NA,4816487766.16816,16803.2646042707,NA,NA,286640,NA,0,0
"Barbados",53,2019,0.787,NA,2,1.722,0,0.286,0.714,0,0,-0.317,0.75,0.916,NA,4787093962.02705,16678.549520861,NA,NA,287021,NA,0,0
"Barbados",53,2020,0.797,NA,2,1.722,0,0.286,0.714,0,0,-0.317,0.75,0.923,NA,4117793616.47179,14329.1898503043,NA,NA,287371,NA,0,0
"Barbados",53,2021,0.797,NA,2,1.722,0,0.25,0.75,0,0,-0.317,0.75,0.923,NA,4175442727.10239,14512.7793704116,NA,NA,287708,NA,0,0
"Belgium",211,1990,0.872,NA,2,0.688,0,0.667,0.333,0,0.492,-0.243,1,0.985,0.15657896,293456205020.658,29441.6621481593,NA,NA,9967379,NA,1,0
"Belgium",211,1991,0.872,1,2,0.688,0,0.667,0.333,0,0.492,-0.243,1,0.982,0.15657896,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1992,0.875,NA,2,0.688,0,0.667,0.333,0,0.874,-0.243,1,0.985,0.15657896,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1993,0.875,NA,2,0.688,0,0.667,0.333,0,0.874,-0.243,1,0.985,0.53206253,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1994,0.875,NA,2,0.688,0,0.667,0.333,0,0.874,-0.243,1,0.985,0.53206253,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1995,0.879,1,2,0.688,0,0.667,0.333,0,0.956,-0.243,1,0.985,0.53206253,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1996,0.88,NA,2,0.688,0,0.667,0.333,0,0.985,-0.243,1,0.985,0.53206253,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1997,0.88,NA,2,0.688,0,0.667,0.333,0,0.985,-0.243,1,0.985,0.53206253,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1998,0.88,NA,2,0.688,0,0.5,0.5,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,1999,0.881,1,2,0.688,0,0.5,0.5,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2000,0.885,NA,2,0.688,0,0.5,0.5,0,0.985,-0.243,1,0.985,0.8565,365711203833.047,35674.7912530713,33.1,NA,10251250,0.3,1,0
"Belgium",211,2001,0.885,NA,2,0.688,0,0.5,0.5,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2002,0.885,NA,2,0.688,0,0.5,0.5,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2003,0.888,1,2,0.688,0,0.5,0.5,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2004,0.856,NA,2,0.688,0,0.5,0.5,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2005,0.877,NA,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2006,0.88,NA,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2007,0.886,1,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2008,0.891,NA,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2009,0.891,NA,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2010,0.891,1,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2011,0.892,NA,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,NA,NA,NA,NA,NA,NA,1,0
"Belgium",211,2012,0.892,NA,2,0.688,0,0.583,0.417,0,0.985,-0.243,1,0.985,0.8565,444005978083.203,39975.5736402458,27.5,21.6,11106932,0.1,1,0
"Belgium",211,2013,0.896,NA,2,0.688,0,0.545,0.455,0,0.985,-0.243,1,0.985,NA,446045040873.594,39970.3174974794,27.7,20.8,11159407,0.1,1,0
"Belgium",211,2014,0.896,1,2,0.688,0,0.545,0.455,0,0.985,-0.243,1,0.985,NA,453086009677.5,40421.4207919096,28.1,21.2,11209057,0.1,1,0
"Belgium",211,2015,0.896,NA,2,0.688,0,0.545,0.455,0,0.985,-0.243,1,0.982,NA,462335574841.484,41008.296719472,27.7,21.1,11274196,0.1,1,0
"Belgium",211,2016,0.896,NA,2,0.688,0,0.545,0.455,0,0.985,-0.243,1,0.982,NA,468191916732.07,41318.0196388476,27.6,20.9,11331422,0.1,1,0
"Belgium",211,2017,0.895,NA,2,0.688,0,0.6,0.4,0,0.985,-0.243,1,0.982,NA,475774660680.469,41825.7628316432,27.4,20.6,11375158,0.1,1,0
"Belgium",211,2018,0.895,NA,2,0.688,0,0.429,0.571,0,0.985,-0.243,1,0.982,NA,484547468155.351,42403.533592766,27.2,20,11427054,0.1,1,0
"Belgium",211,2019,0.889,1,2,0.688,0,0.429,0.571,0,0.985,0.409,1,0.982,NA,494778841276.25,43065.5150654148,27.2,19.5,11488980,0.1,1,0
"Belgium",211,2020,0.886,NA,2,0.688,0,0.333,0.667,0,0.91,-0.089,1,0.978,NA,466671773120.625,40424.6388411871,NA,18.9,11544241,NA,1,0
"Belgium",211,2021,0.885,NA,2,0.688,0,0.333,0.667,0,0.91,-0.089,1,0.98,NA,495814127754.492,42787.2951894481,NA,NA,11587882,NA,1,0
"Bolivia",145,1990,0.666,NA,2,0.383,0,0.25,0.75,0,0.357,1.078,0.5,0.738,0.30237502,11974420933.7407,1744.311983681,NA,NA,6864839,NA,0,0
"Bolivia",145,1991,0.701,NA,2,0.383,0,0.25,0.75,0,0.357,1.078,0.5,0.757,0.30237502,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1992,0.716,NA,2,0.383,0,0.25,0.75,0,0.357,1.078,0.5,0.757,0.30237502,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1993,0.727,1,2,0.383,0,0.25,0.75,0,0.357,1.078,0.5,0.757,0.30237502,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1994,0.736,NA,2,1.908,0,0,1,0,0.393,1.078,0.5,0.761,0.30237502,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1995,0.749,NA,2,1.908,0,0,1,0,0.418,1.078,0.5,0.761,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1996,0.749,NA,2,1.908,0,0,1,0,0.418,1.078,0.5,0.761,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1997,0.752,2,2,1.908,0,0,1,0,0.418,1.078,0.75,0.771,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1998,0.749,NA,2,1.908,0,0,1,0,0.418,1.078,0.75,0.771,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,1999,0.758,NA,2,1.908,0,0,1,0,0.418,1.078,0.75,0.78,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2000,0.758,NA,2,1.908,0,0,1,0,0.418,1.341,0.75,0.78,0.7970263,17334777888.1262,2059.18530625963,61.6,NA,8418270,15.1,0,0
"Bolivia",145,2001,0.752,NA,2,1.908,0,0,1,0,0.418,1.341,0.75,0.78,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2002,0.74,2,2,1.908,0,0,1,0,0.418,1.341,0.75,0.78,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2003,0.735,NA,2,1.908,0,0,1,0,0.418,1.341,0.75,0.771,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2004,0.766,NA,2,1.908,0,0,1,0,0.432,1.587,0.75,0.776,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2005,0.76,2,2,1.908,0,0.267,0.733,0,0.724,1.463,0.75,0.751,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2006,0.739,NA,2,1.908,0,0.375,0.562,0.062,0.809,-1.433,0.5,0.751,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2007,0.73,NA,2,1.908,0,0.333,0.6,0.067,0.809,-1.381,0.5,0.748,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2008,0.73,NA,2,1.908,0,0.4,0.533,0.067,0.809,-1.381,0.5,0.746,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2009,0.729,2,2,1.908,0,0.4,0.533,0.067,0.83,-1.235,0.5,0.752,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2010,0.691,NA,2,1.908,0,0.438,0.438,0.125,0.895,-1.083,0.5,0.766,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2011,0.692,NA,2,1.908,0,0.438,0.5,0.062,0.895,-1.083,0.5,0.766,0.7970263,NA,NA,NA,NA,NA,NA,0,0
"Bolivia",145,2012,0.684,NA,2,1.908,0,0.438,0.5,0.062,0.895,-1.361,0.5,0.756,0.7970263,27943010890.6533,2692.60749690449,46.6,NA,10377677,3,0,0
"Bolivia",145,2013,0.674,NA,2,1.908,0,0.5,0.429,0.071,0.895,-0.678,0.5,0.762,NA,29842021104.1396,2830.67345869784,47.6,NA,10542375,2.3,0,0
"Bolivia",145,2014,0.661,2,2,1.908,0,0.5,0.429,0.071,0.895,-0.678,0.5,0.762,NA,31471565408.6312,2939.47746112309,47.8,NA,10706517,1.9,0,0
"Bolivia",145,2015,0.63,NA,2,1.908,0,0.583,0.333,0.083,0.875,-0.476,0.5,0.77,NA,33000198248.9146,3035.97165495107,46.7,NA,10869732,2.1,0,0
"Bolivia",145,2016,0.629,NA,2,1.908,0,0.583,0.333,0.083,0.875,-0.476,0.5,0.764,NA,34407300587.1524,3118.91368326578,45.3,NA,11031822,2.6,0,0
"Bolivia",145,2017,0.629,NA,2,1.908,0,0.545,0.455,0,0.875,-0.476,0.25,0.765,NA,35850757840.6068,3203.00443869019,44.6,NA,11192853,2.1,0,0
"Bolivia",145,2018,0.606,NA,2,0.767,0,0.545,0.455,0,0.875,-0.476,0.25,0.779,NA,37364958928.4415,3291.15636101039,42.6,NA,11353140,1.3,0,0
"Bolivia",145,2019,0.553,2,2,1.746,0,0.6,0.4,0,0.888,-1.386,0.25,0.731,NA,38193230080.2463,3317.37094661772,41.6,NA,11513102,0.6,0,0
"Bolivia",145,2020,0.327,2,2,1.746,0,0.625,0.375,0,0.888,1.642,0.75,0.649,NA,34855949803.3644,2986.02443319248,43.6,NA,11673029,0.9,0,1
"Bolivia",145,2021,0.619,NA,2,1.746,0,0.571,0.429,0,0.87,-1.229,0.25,0.786,NA,36984185851.9533,3125.52910384653,NA,NA,11832936,NA,0,0
"Botswana",571,1990,0.69,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,0.75,0.869,0.32725,4663627852.09006,3624.32959480279,NA,NA,1286756,NA,0,0
"Botswana",571,1991,0.69,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,0.75,0.869,0.32725,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1992,0.69,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,0.75,0.869,0.32725,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1993,0.69,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,0.75,0.869,0.32725,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1994,0.684,0,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.869,0.32725,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1995,0.691,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.88,0.32725,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1996,0.691,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.88,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1997,0.709,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.88,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1998,0.709,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.883,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,1999,0.709,0,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.912,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2000,0.705,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.912,0.51587504,7508742112.15636,4569.21519385076,NA,NA,1643333,NA,0,0
"Botswana",571,2001,0.705,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.912,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2002,0.705,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.912,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2003,0.705,NA,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.912,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2004,0.716,0,1,1.854,0,0.2,0.8,0,0.483,-0.297,1,0.912,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2005,0.725,NA,1,1.854,0,0.333,0.667,0,0.483,-0.297,1,0.912,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2006,0.723,NA,1,1.854,0,0.333,0.667,0,0.476,-0.297,1,0.912,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2007,0.727,NA,1,1.854,0,0.333,0.667,0,0.476,-0.297,1,0.905,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2008,0.72,NA,1,1.854,0,0.333,0.667,0,0.476,-0.297,1,0.905,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2009,0.724,0,1,1.854,0,0.364,0.636,0,0.476,-0.297,1,0.907,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2010,0.72,NA,1,1.854,0,0.417,0.583,0,0.469,-0.297,1,0.918,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2011,0.723,NA,1,1.854,0,0.417,0.583,0,0.469,-0.297,1,0.918,0.51587504,NA,NA,NA,NA,NA,NA,0,0
"Botswana",571,2012,0.723,NA,1,1.854,0,0.417,0.583,0,0.469,-0.297,0.75,0.911,0.51587504,12419640040.5074,6089.39910818972,NA,NA,2039551,NA,0,0
"Botswana",571,2013,0.715,NA,1,1.854,0,0.5,0.4,0.1,0.469,-0.297,1,0.915,NA,13828449117.0278,6704.5368172849,NA,NA,2062551,NA,0,0
"Botswana",571,2014,0.712,0,1,1.854,0,0.5,0.4,0.1,0.469,-0.297,1,0.916,NA,14402227735.528,6895.57441329798,NA,NA,2088619,NA,0,0
"Botswana",571,2015,0.702,NA,1,1.854,0,0.556,0.333,0.111,0.454,-0.297,1,0.919,NA,13578754072.4652,6402.91018338391,53.3,NA,2120716,4.1,0,0
"Botswana",571,2016,0.699,NA,1,1.854,0,0.556,0.333,0.111,0.454,-0.297,1,0.912,NA,14534277003.7244,6729.06559427961,NA,NA,2159925,NA,0,0
"Botswana",571,2017,0.685,NA,1,1.854,0,0.444,0.444,0.111,0.418,-0.297,1,0.911,NA,15116149478.6044,6855.16031130191,NA,NA,2205076,NA,0,0
"Botswana",571,2018,0.691,NA,1,1.854,0,0.5,0.375,0.125,0.393,-0.902,1,0.911,NA,15717831995.6606,6973.09884562464,NA,NA,2254067,NA,0,0
"Botswana",571,2019,0.672,0,1,1.854,0,0.429,0.429,0.143,0.377,-0.902,1,0.921,NA,16244208065.0153,7051.34649085203,NA,NA,2303703,NA,0,0
"Botswana",571,2020,0.596,NA,1,1.854,0,0.571,0.286,0.143,0.377,-0.902,0.75,0.917,NA,14826671811.8735,6304.86230239663,NA,NA,2351625,NA,0,0
"Botswana",571,2021,0.595,NA,1,1.854,0,0.6,0.2,0.2,0.496,-0.502,0.75,0.91,NA,16511595015.3703,6887.75217140142,NA,NA,2397240,NA,0,0
"Brazil",140,1990,0.816,1,2,1.92,0,0.333,0.667,0,0.981,0.978,1,0.837,0.2548816,917211012544.471,6155.64537307478,60.5,NA,149003225,9.9,1,0
"Brazil",140,1991,0.842,NA,2,1.92,0,0.333,0.667,0,0.981,0.978,1,0.848,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1992,0.852,NA,2,1.92,0,0.333,0.667,0,0.981,0.713,1,0.848,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1993,0.853,NA,2,1.92,0,0.333,0.667,0,0.981,0.312,1,0.85,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1994,0.857,1,2,1.92,0,0.333,0.667,0,0.981,0.332,1,0.857,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1995,0.857,NA,2,1.92,0,0.167,0.833,0,0.981,0.298,1,0.86,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1996,0.859,NA,2,1.92,0,0.167,0.833,0,0.981,0.298,1,0.86,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1997,0.859,NA,2,1.92,0,0.167,0.833,0,0.981,0.298,1,0.86,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1998,0.86,1,2,1.92,0,0.167,0.833,0,0.981,0.23,1,0.86,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,1999,0.862,NA,2,1.92,0,0.167,0.833,0,0.981,0.23,1,0.86,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2000,0.865,NA,2,1.92,0,0.167,0.833,0,0.981,0.23,1,0.861,0.2548816,1186418964175.19,6787.66899225011,NA,NA,174790339,NA,1,0
"Brazil",140,2001,0.865,NA,2,1.92,0,0.167,0.833,0,0.981,0.717,1,0.861,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2002,0.867,1,2,1.92,0,0.167,0.833,0,0.981,0.222,1,0.868,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2003,0.863,NA,2,1.92,0,0.167,0.833,0,0.981,0.719,1,0.868,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2004,0.863,NA,2,1.92,0,0.167,0.833,0,0.981,0.73,1,0.868,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2005,0.877,NA,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2006,0.877,1,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2007,0.873,NA,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2008,0.873,NA,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2009,0.873,NA,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2010,0.877,1,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2011,0.879,NA,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,NA,NA,NA,NA,NA,NA,1,0
"Brazil",140,2012,0.874,NA,2,1.92,0,0.188,0.75,0.062,0.981,0.73,1,0.879,0.2548816,1804861390247.16,9056.58043788945,53.4,NA,199287292,1.7,1,0
"Brazil",140,2013,0.878,NA,2,1.92,0,0.214,0.714,0.071,0.981,0.73,1,0.866,NA,1859094274468.6,9247.5733810643,52.7,NA,201035904,1.3,1,0
"Brazil",140,2014,0.878,1,2,1.92,0,0.214,0.714,0.071,0.981,0.73,1,0.866,NA,1868463286781.87,9214.97724357405,52,NA,202763744,1.1,1,0
"Brazil",140,2015,0.872,NA,2,1.92,0,0.143,0.786,0.071,0.981,0.884,1,0.867,NA,1802211999538.68,8813.98980647828,51.9,NA,204471759,1.3,1,0
"Brazil",140,2016,0.808,NA,2,1.92,0,0.167,0.75,0.083,0.981,0.817,1,0.838,NA,1743173031958.05,8455.31234246959,53.3,NA,206163056,1.7,1,0
"Brazil",140,2017,0.775,NA,2,1.92,0,0.25,0.667,0.083,0.981,0.904,0.75,0.823,NA,1766232928553.89,8498.29390646058,53.3,NA,207833825,2,0,0
"Brazil",140,2018,0.764,1,2,1.92,0,0.273,0.636,0.091,0.981,0.904,0.75,0.782,NA,1797736638228.88,8582.33863665038,53.9,NA,209469320,2,0,0
"Brazil",140,2019,0.676,NA,2,1.92,0,0.333,0.667,0,0.942,1.072,0.75,0.667,NA,1819683008419.28,8622.06659859425,53.5,NA,211049519,2.1,0,0
"Brazil",140,2020,0.678,NA,2,1.92,0,0.375,0.625,0,0.971,1.105,0.75,0.649,NA,1749103394213.21,8228.7742633553,48.9,NA,212559409,0.7,0,0
"Brazil",140,2021,0.661,NA,2,1.92,0,0.429,0.571,0,0.939,1.261,1,0.645,NA,1829901854572.88,8551.20533611534,NA,NA,213993441,NA,0,0
"Canada",20,1990,0.831,NA,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.969,0.450625,NA,NA,NA,NA,27691138,NA,1,0
"Canada",20,1991,0.831,NA,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.969,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1992,0.826,NA,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.969,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1993,0.827,0,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.969,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1994,0.833,NA,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.969,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1995,0.833,NA,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.969,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1996,0.837,NA,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.969,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1997,0.836,0,2,1.897,0,0.4,0.6,0,0.988,-0.816,1,0.972,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1998,0.835,NA,2,1.897,0,0.2,0.6,0.2,0.988,-0.816,1,0.972,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,1999,0.835,NA,2,1.897,0,0.2,0.6,0.2,0.988,-0.816,1,0.972,0.450625,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2000,0.836,0,2,1.897,0,0.2,0.6,0.2,0.988,-0.816,1,0.972,0.450625,1047046486898.19,34121.6091941822,33.3,NA,30685730,0.2,1,0
"Canada",20,2001,0.83,NA,2,1.897,0,0.2,0.6,0.2,0.988,-0.816,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2002,0.826,NA,2,1.897,0,0.2,0.6,0.2,0.988,-0.816,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2003,0.826,NA,2,1.897,0,0.2,0.6,0.2,0.988,-0.816,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2004,0.825,0,2,1.897,0,0.2,0.6,0.2,0.988,-1.195,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2005,0.824,NA,2,1.897,0,0.167,0.75,0.083,0.988,-1.195,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2006,0.834,0,2,1.897,0,0.25,0.667,0.083,0.988,-1.195,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2007,0.834,NA,2,1.897,0,0.25,0.667,0.083,0.988,-1.195,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2008,0.833,0,2,1.897,0,0.25,0.667,0.083,0.988,-1.195,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2009,0.832,NA,2,1.897,0,0.25,0.667,0.083,0.988,-1.195,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2010,0.832,NA,2,1.897,0,0.214,0.714,0.071,0.988,-1.195,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2011,0.814,0,2,1.897,0,0.214,0.714,0.071,0.988,-0.553,1,0.972,0.472375,NA,NA,NA,NA,NA,NA,1,0
"Canada",20,2012,0.807,NA,2,1.897,0,0.214,0.714,0.071,0.988,-0.553,1,0.972,0.472375,1468960331816.39,42315.8073891558,33.5,NA,34714222,0.1,1,0
"Canada",20,2013,0.816,NA,2,1.897,0,0.167,0.75,0.083,0.974,-0.553,1,0.977,NA,1503174217512.03,42846.2841957958,33.8,NA,35082954,0.1,1,0
"Canada",20,2014,0.808,NA,2,1.897,0,0.167,0.75,0.083,0.974,-0.553,1,0.977,NA,1546315859831.59,43635.0954811371,33.2,NA,35437435,0.1,1,0
"Canada",20,2015,0.812,0,2,1.897,0,0.2,0.7,0.1,0.986,-0.553,1,0.977,NA,1556508816217.14,43596.1355365546,33.7,NA,35702908,0.1,1,0
"Canada",20,2016,0.841,NA,2,1.897,0,0.2,0.7,0.1,0.986,-0.553,1,0.978,NA,1572095608554.66,43536.9134032467,32.7,NA,36109487,0.1,1,0
"Canada",20,2017,0.846,NA,2,1.897,0,0.286,0.714,0,0.964,-0.553,1,0.974,NA,1619885432081.64,44325.4883367463,33.3,NA,36545236,0.1,1,0
"Canada",20,2018,0.847,NA,2,1.897,0,0.286,0.714,0,0.984,-0.553,1,0.973,NA,1664870307455.57,44917.4837282326,NA,NA,37065084,NA,1,0
"Canada",20,2019,0.851,0,2,1.897,0,0.167,0.833,0,0.984,-0.553,1,0.962,NA,1696163077026.08,45109.2444855151,NA,NA,37601230,NA,1,0
"Canada",20,2020,0.862,NA,2,1.897,0,0.2,0.8,0,0.984,-1.034,0.75,0.961,NA,1607402450990.09,42258.6910170917,NA,NA,38037204,NA,1,0
